,actual_ta,actual_td,gbtt_pta,gbtt_ptd,late_canc_reason,location,rid,date_of_service,ta_diff,td_diff,actual_lay,gbtt_lay
989,2018-03-22 09:17:00,2018-03-22 09:18:00,2018-03-22 09:17:00,2018-03-22 09:18:00,,FKK,201803227198124,2018-03-22,0.0,0.0,1.0,1.0
990,2018-03-22 09:39:00,,2018-03-22 09:38:00,,,GLQ,201803227198124,2018-03-22,1.0,,,
991,,2018-03-23 08:46:00,,2018-03-23 08:45:00,,EDB,201803237198124,2018-03-23,,1.0,,
992,2018-03-23 08:49:00,2018-03-23 08:50:00,2018-03-23 08:50:00,2018-03-23 08:51:00,,HYM,201803237198124,2018-03-23,-1.0,-1.0,1.0,1.0
993,2018-03-23 09:04:00,2018-03-23 09:06:00,2018-03-23 09:06:00,2018-03-23 09:06:00,,LIN,201803237198124,2018-03-23,-2.0,0.0,2.0,0.0
994,2018-03-23 09:11:00,2018-03-23 09:13:00,2018-03-23 09:12:00,2018-03-23 09:13:00,,PMT,201803237198124,2018-03-23,-1.0,0.0,2.0,1.0
995,2018-03-23 09:17:00,2018-03-23 09:18:00,2018-03-23 09:17:00,2018-03-23 09:18:00,,FKK,201803237198124,2018-03-23,0.0,0.0,1.0,1.0
996,2018-03-23 09:37:00,,2018-03-23 09:38:00,,,GLQ,201803237198124,2018-03-23,-1.0,,,
997,,2018-03-26 08:46:00,,2018-03-26 08:45:00,,EDB,201803267198124,2018-03-26,,1.0,,
998,2018-03-26 08:49:00,2018-03-26 08:52:00,2018-03-26 08:50:00,2018-03-26 08:51:00,,HYM,201803267198124,2018-03-26,-1.0,1.0,3.0,1.0
999,2018-03-26 09:05:00,2018-03-26 09:06:00,2018-03-26 09:06:00,2018-03-26 09:06:00,,LIN,201803267198124,2018-03-26,-1.0,0.0,1.0,0.0
1000,2018-03-26 09:11:00,2018-03-26 09:13:00,2018-03-26 09:12:00,2018-03-26 09:13:00,,PMT,201803267198124,2018-03-26,-1.0,0.0,2.0,1.0
1001,2018-03-26 09:17:00,2018-03-26 09:18:00,2018-03-26 09:17:00,2018-03-26 09:18:00,,FKK,201803267198124,2018-03-26,0.0,0.0,1.0,1.0
1002,2018-03-26 09:41:00,,2018-03-26 09:38:00,,,GLQ,201803267198124,2018-03-26,3.0,,,
1003,,2018-01-29 08:48:00,,2018-01-29 08:45:00,,EDB,201801297198124,2018-01-29,,3.0,,
1004,2018-01-29 08:52:00,2018-01-29 08:52:00,2018-01-29 08:50:00,2018-01-29 08:51:00,,HYM,201801297198124,2018-01-29,2.0,1.0,0.0,1.0
1005,2018-01-29 09:10:00,2018-01-29 09:11:00,2018-01-29 09:06:00,2018-01-29 09:06:00,,LIN,201801297198124,2018-01-29,4.0,5.0,1.0,0.0
1006,2018-01-29 09:16:00,2018-01-29 09:17:00,2018-01-29 09:12:00,2018-01-29 09:13:00,,PMT,201801297198124,2018-01-29,4.0,4.0,1.0,1.0
1007,2018-01-29 09:22:00,2018-01-29 09:23:00,2018-01-29 09:17:00,2018-01-29 09:18:00,,FKK,201801297198124,2018-01-29,5.0,5.0,1.0,1.0
1008,2018-01-29 09:43:00,,2018-01-29 09:43:00,,,GLQ,201801297198124,2018-01-29,0.0,,,
1009,,2018-02-02 08:47:00,,2018-02-02 08:45:00,,EDB,201802027198124,2018-02-02,,2.0,,
1010,2018-02-02 08:50:00,2018-02-02 08:52:00,2018-02-02 08:50:00,2018-02-02 08:51:00,,HYM,201802027198124,2018-02-02,0.0,1.0,2.0,1.0
1011,2018-02-02 09:08:00,2018-02-02 09:09:00,2018-02-02 09:06:00,2018-02-02 09:06:00,,LIN,201802027198124,2018-02-02,2.0,3.0,1.0,0.0
1012,2018-02-02 09:14:00,2018-02-02 09:15:00,2018-02-02 09:12:00,2018-02-02 09:13:00,,PMT,201802027198124,2018-02-02,2.0,2.0,1.0,1.0
1013,2018-02-02 09:19:00,2018-02-02 09:20:00,2018-02-02 09:17:00,2018-02-02 09:18:00,,FKK,201802027198124,2018-02-02,2.0,2.0,1.0,1.0
1014,2018-02-02 09:39:00,,2018-02-02 09:43:00,,,GLQ,201802027198124,2018-02-02,-4.0,,,
1015,,2018-02-28 08:57:00,,2018-02-28 08:45:00,820,EDB,201802287198124,2018-02-28,,12.0,,
1016,2018-02-28 09:01:00,2018-02-28 09:02:00,2018-02-28 08:50:00,2018-02-28 08:51:00,820,HYM,201802287198124,2018-02-28,11.0,11.0,1.0,1.0
1017,2018-02-28 09:20:00,2018-02-28 09:21:00,2018-02-28 09:06:00,2018-02-28 09:06:00,820,LIN,201802287198124,2018-02-28,14.0,15.0,1.0,0.0
1018,2018-02-28 09:27:00,2018-02-28 09:28:00,2018-02-28 09:12:00,2018-02-28 09:13:00,820,PMT,201802287198124,2018-02-28,15.0,15.0,1.0,1.0
1019,2018-02-28 09:32:00,2018-02-28 09:33:00,2018-02-28 09:17:00,2018-02-28 09:18:00,820,FKK,201802287198124,2018-02-28,15.0,15.0,1.0,1.0
1020,2018-02-28 09:43:00,2018-02-28 09:44:00,2018-02-28 09:26:00,2018-02-28 09:26:00,820,CRO,201802287198124,2018-02-28,17.0,18.0,1.0,0.0
1021,2018-02-28 09:57:00,,2018-02-28 09:48:00,,820,GLQ,201802287198124,2018-02-28,9.0,,,
1022,,,,2018-03-01 08:45:00,820,EDB,201803017198124,2018-03-01,,,,
1023,,,2018-03-01 08:50:00,2018-03-01 08:51:00,820,HYM,201803017198124,2018-03-01,,,,1.0
1024,,,2018-03-01 09:06:00,2018-03-01 09:06:00,820,LIN,201803017198124,2018-03-01,,,,0.0
1025,,,2018-03-01 09:12:00,2018-03-01 09:13:00,820,PMT,201803017198124,2018-03-01,,,,1.0
1026,,,2018-03-01 09:17:00,2018-03-01 09:18:00,820,FKK,201803017198124,2018-03-01,,,,1.0
1027,,,2018-03-01 09:48:00,,820,GLQ,201803017198124,2018-03-01,,,,
